text,Label
cara supaya polisi kelihatan begagawian wan cara supaya tambah banyak begal nang bekeliaran,1
ulun membegal pian pak kira kira pian bediam lah,0
loco berarti mun bedua bejalanan di hadang begal mbah tu ditampar begal bediam ja lah mbah tu bukah haja lah mbah tu bediam haja lah mbah tu di diam akan haja lah begal meraja rela membawa kendaran sorang,0
kan aneh dari pada inya dibunuh kayapa bos,0
memebela diri itu bungul,1
bila ada begal hubungi acil smacdown aja,0
ya kaitu pang di indonesia,0
munnya polisi kena begal kayapa lu lah,0
selamat badatang di dunia di kinibottom kada usah heran rancak dah kejadian,0
pas di begal pilihanya ada dua jadi korban atawa jadi tersangka kira kira peraturan negara ini kalo di begal harus beapa yo,0
hukum nang bingung apa urang nya,0
wartawan sapuluh persen betakun sambilan puluh persen nyindir sambil ketawa,0
Kuduga dah ni amun kita dibegal urang di jalan amun kita ambila diri sampai si begal meninggal kita nang diproses hukum kasus pembunuhan,0
mbah tu pang harus bediam haja kah nih serba salah jadinya mambila diri malah ditahan,0
asal asalan tetawa banar sumpah,0
itu polisi di daerah jawa haja amun nya polisi di banjar nih ada begal langsung kena tembak itu pang di batis,0
handak mengomen nang padas kena tahukum satu kata ja nah anu,0
nasib ja lagi,0
kalo ada begal bukah tapi pas ditimpasnya aduh akai ai lagi pas sudah meninggal hanyar lapor,0
selamat bedatang di indonesia bentuk kaya apa ja harus viral dulu hanyar dibujuri,0
kada mambila diri kita mati kalo mambila diri kita dipenjara hadeh ada kah ni jalan keluarnya ,0
waduh kayapa kisahnya dibegal pas melawan timbul dijadikan tersangka kasiannya pang ,0
dalam islam amun mambila kebenaran wajib maju amun meninggal dunia mati syahid amun mundur hukumnya haram kayapa manurut buhan pian kesah ngini maka korban jadi tersangka,0
timbul bebanyak urang jadi begal,0
kaya in dah hukum di negeri lawak meolah ngakak,1
bungul banar hukum di indonesia kayapa kada kompeten kepolisian republik indonesia supan lah wan negara lain kita,1
Pian pikir ja nah pian kadada salah apa apa kadada jua niatan bunuh urang mbah tu pas lkenyaman dah motoran sambil nyebat eh ada urang minta sodakoh motor wan helm pian wan inya maksa wan kawannya mbah tu pian di ancam handak disuruh cod ama malaikat kaya apa respon pian cuba lawan salah ga dilawan makin salah,0
untung ulun lain warga indonesia,
tepuntal puntal,0
nasib ja lagi,0
sudah dibebaskan jar min,0
kepolisian pemikirannya dasar aneh,1
saksi nya kawan begalnya nyata ae inya melawanakan kawan begal nya sagan memabaratakan hukuman ka korban nang dibegal nya batuhuk hungang,0
amun di begal berarti ada dua pilihan menyerahkan harta kita atau kita nang masuk penjara,0
takunannya mun ada begal kita harus kayaapa bawai mengopian kah minta rela wkwk,0
wkwk hukum nang kacau bungul pada urang gila lagi,1
semalam asanya ulun pernah jua mendengar kasus nang mirip kaini kada tahu jua dimana ulun kada ingat intinya ada korban begal membunuh pembegal satu pembegal kabur wan satu pembegal lagi tewas gara gara senjata makan tuan wan korban nang dibegal pas di akhir dibebaskan alasanya membela diri,0
percuma lapor polisi,0
bearti pemerintah wahini kada kawa ditaati lagi,1
membela diri tu lain main hakim sorangan kawa lah pian membedakan,0
bebas dah satu kampung demo,0
negara konoha,0
kabar sudah dbebaskan,0
beliau ni kocak gaming,0
surangan ja meninggal urang apalagi kalo keluar malam bekawan bisa koit empat nya pang haha,0
itulah negara kita melawan salah kada melawan kita nang kalah menangis ai lagi nang bujur,0
negeri ini masih balum merdeka,0
kepada bubuhan begal sagan lebih berhati hati lagi supaya kada kejadian peristiwa nang sama,0
handak meitihi vidio duel nya,0
kepada bubuhan begal begal ja bapak nang pakai seragam nang lagi melucu tu itu toh kalo ditembak mati wan inya inya nang bakalan jadi tersangka nyaman ja buka kasi dicuba,1
itu ja gin dulu informasinya nya assalamualaikum,0
uu harus dibaiki lagi sagan masalah nang ini karana rancak dah kejadian wan teulang tarus ha pulang seharusnya sagan pembelaan diri kada dikenakan hukuman lain halnya sar bujur niat membunuh,0
hukum tai di indonesia ini,1
bungul,1
setuju wan masyarakat,0
jadi bahasa ny tu bungul pada sandal ,1
aparat pang alasan membela diri kada di proses nasib ja jadi rakyat,0
loco pada dono,0
bearti supaya kita kada jadi terdakwa karena membela harta baik kita nang mati dibegal,0
hukum lawak di negara wakanda ni,0
bagsunya ih negeri ku nang adil,0
setuju,0
indahnya negeri ku,0
membunuh atau dibunuh,0
kaya apa maksudnya masa handak badiam wara dibegal kada dilawan kaitu astaghfirullah,0
pak pak mengapa banyak polisi dan penegak hukum yang begini ya dari cara menjawab pertanyaannya aja,0
indonesia mantap hukumnya,0
berarti amun polisi menangkap penjahat pas penjahat nang melawan jangan ditimbak lah kadang ada berita terpaksa ditembak karna melawan nah itu kaya apa kesah nya,0
Hapusi ja pencak silat karate wan ilmu bela diri khas indonesia soalnya kadada gunanya takutannya tu pas kita bunuh penjahat malah ujung ujungnya kena  dipenjara loco banar tepuk tangan sagan indonesia raya ku tercinta,0
selamat datang di negara ku nang super super super tau lah ja lo bubuhan ikam,0
jadi kah kita memukuli begal di mulawarman,0
nah ini pang loco nya hukum di negeri ini wkwk,0
indonesia nih bos korban timbul jadi tersangka ja lagi,0
lah mbah tu pang kalau di begal itu harus pasrah kah pa munnya ada kawan misalkan ber dua nang membegal ber empat kaya apa masa tetap pasrah jua pa,0
woy nang merasa begal itu bapak polisinya minta di begal ujar,0
logikanya dimana yo ,0
loco bela diri timbul jadi tersangka,0
bawa tatawa haja karna ini lucu,0
camuh lalu nah,0
kira landung nya nih pas sahur kada ingat tekinum banyu kupi,0
mau heran tapi ini indonesia kada jadi heran,0
handak ai tekajut tapi ini indonesia negara dagelan,0
negeri loco,0
harus diubah itu aturan wajib di bedakan antara nang main hakim dan mambila diri,0
kalo dibegal ajaki ngopi ja gin,0
siapa ja pasti ditangkap mbah tu dari pihak polisi kaya apa bnyak polisi tembak mati pelaku pas besasahan nang macam macam kasus nya alasannya gin sama demi membela kalo dasar bujur siapa ja nang membunuh pasti ditangka harusnya kaya itu ditangkap jua lo,0
Mudahan nang meolah peraturan itu inya kada kena begal,0
mbah tu dua begal nang berhasil kabur jadi saksi,0
begal tu jenis binatang purba apa yo lah bujuran betakun min,0
kada lulus sekolah kah polisinya jadi jawaban nya kaitu,1
miris,0
negara kita nang mincu seharusnya negara kita lain negara hukum tapi negara keadilan amunnya negara hukum bujur atawa salah pasti dihukum,0
banyak banyak mangaji taguh ja nih supaya kada mampan dibegal,0
miris,0
ironis nang bujur disalahkan wan nang salah dibujurakan memang sudah,0
lucunya negeriku,0
alhamdulillah sudah bebas min karana warga wan lsm di sana,0
lamah banar hukum di indonesia,0
ada begal bediam pacangn mati jua kalo dapat begal nya sadis handak bukah disasahinya lagi apesnya mati jua dibunuhnya jadi kaya apa masa harus disuruh mati dulu karana pasrah,0
malam bajalan jangan sarongan badua sadang jadi dua melawan ampat urang mati nya kada tanggung jadi jua haha,0
hukum di indoensia nih lucu rasa dipimpin pelawak jua,1
kaya apa lih membela diri tesalah kada membela diri sorang nang mampus,0
turut prihatin mudahan aparat penegak hukum membari kebebasan sagan urang nang membela diri,0
kalau diperkosa badiam ja marasakan kalau dibegal lari atau pasrah asa lucu mandangar,0
jar edo tu bawa obeng nang halus ja,0
makin menjadi jadi pang bubuhan begal kalo buhannya malah dilindungi hukum jadi bingung ulun kena kalo ada urang berbuat jahat dibiarakan ja kaitu,0
ketawa banar nih si begal,0
makanya mun tatamu begal jangan dijulung ka polisi cagar sorang tersangka,
loco lalu,0
mau heran tapi indonesia handak pindah negara tapi kada bisi duit,
mau ketawa tapi gobloknya polisi prindavan,1
Kaya apa kalo misalnya bulik begawi nang disitu itu wara ja akses jalannya menuju rumah tapi jalannnya ranai nang handak mengganii kita gin takutan jua,0
masa disuruh bukah ninggalakan motor kalo ada begal kan aneh ni polisi sebujurnya berada di pihak mana gerang,0
sebujurnya salah pang membela diri sampai menghilangkan nyawa urang harsunya lebih taliti lagi ditelaah kejadian nya mesti nya pelaku begal nang hidup jua dihukum taberat pang lain nya jadi saksi ,0
makanya nang nang jua mun perkosa pasrah aja jangan melawan kena salah amun dibekal badiamhaja jangan melawan kena salah amun handak dibunuh orang bahinip haja jangan melawan kena salah rasai haja mun diperkosa kah dibegal kah atawa di bunuh soalnya mun melawan atau mambela diri disalah akan penegak hukum ,0
mun ada begal jangan dlawan lah dibarikan ja harta nya supaya begal himung,0
begal nya jadi saksi bearti begal nya kada di tangkap lah,0
handak hiran wan takajut tapi ya di indonesia kasusnya neh,0
kalah menang baik melawan ha iih mana kita kawa bela diri mananya kada pang kalah mati manang dipenjara lih mantap kesah kaya ap pang,0
begal wahini dilindungi hukum,0
loco,0
Selamat badatang di wkwkland hukum nang seharusnya melindungi korban tapi malah melindungi tersangka begal,0
tangkap terus,0
begal malah di untungkan nasib tinggal dinegara berflower,0
logis pang bepikir heh mun kada dilawan behimat sorang nang kena timpas kaya apa amunnya itu kejadian disalah satu keluarga beliau kasian dangkal cara berpikir,1
kalo dibegal bediam ja,0
harap bebaskan begal nya pak,0
berati mun dibegal sandang haja leh,0
kalo begal mendangar tetawaan buhanya harap begal jangan melukai korbannya minta bujur bujur lah,0
kalau kaini tarus kejahatan ada tarus di negri konoha,0
ulun mulai curiga sekalinya begal itu adalah sekelompok bersenjata nang di lindungi negara,1
bah mahalabiu pulang nah,0
mantap,0
mati konyol ini namnya,0
wah tambah banyak kriminal keini kalau pelaku ja dibela,0
jadi kalo handak bejalan kamanamana sewa polisi biar aman kaitu kah,0
baik melawanakan diri sorang pancangan mati dibegal,0
rasa digelitiki ulun mendangar ucapan bapak polisi ini,0
hukum di indonesia perlu dibenah supaya nang bujur kada disalahkan wan nang salah kada dibela dan supaya hukum kada landap kebawah tumpul ka atas,0
amun polisi membunuh begal karana begal melawan apakah polisi itu ditangkap lalu apa bedanya kita membela diri karana dibegal wan begal melawan mbah tu terbunuh tulung dijelaskan,0
bagaimana kalau pakpol nang membari penjelasan ja nang dibegal apa kira kira peraturannya kawa langsung baubah,0
Pas jadi korban membela diri kada boleh sampai membunuh tapi begalnya boleh membunuh korbannya kaitu kah pilihannya cuma dua melawan atau dibegal,0
negara dagelan ,0
ciri akhir jaman bermunculannya pemimpin bungul,1
dangari polisinya menjawab jawabannya kacau pinteran anak sd menjawab pertanyaan,1
itu kan lain main hakim sorangan lo tapi inya membela diri karana dikeroyok oleh begal,0
bungul mati di bunuh begal lah sagan apa belajar bela diri,1
negeri wakanda meloco lagi,0
waka nya suruh kuliah beasa gen,0
negara hukum jar membela diri jadi tersangka mentri korupsi didiskon berkelakuan baik jar selawas jadi mentri bujur kah hukum kita ini nang pakai duit rakyat tapi kada kawa mengayomi rakyat nya rakyat nang bayar rakyat nang sensara ,0
sementara membela harta wan kehormatan diri dalam islam hukumnya wajib,0
mudahan hukumannya kada lawas,0
hahaha,0
haha amburadul,0
mau heran tapi wakanda,
masa mun ada begal bediam ja kada dilawan lah,0
bakar kantor polisi nya,1
sudah kada heran lagi lawan hukum di indonesia termasuk polisi wahini polisi umpat bepaksaan lain bidang padahal,0
hmm indonesia ya gitu masa bela diri dipenjara aneh ga jelasga bela diri mati bela diri dipenjara begal tambah merajalelatambahe lagee,
kada tekajut lagi dah,0
loco,0
misalkan polisi nang dibegal wan membunuh begal nya tuh apakah ditetapakan jua lah jadi tersangka,0
Penasaran kaya apa pengakuan si saksi,0
kalo di luar indonesia nih dapat penghargaan dari pemerintah nya amunnya di negara kanoha lebih baik di bunuh dari pada melawan masuk penjara,0
jadi begal ja gin dah nyata dilindungi oleh hukum,0
beliau sudah di rumah kawan sudah aman,0
sudah didemo sudah dilapas jua,0
handak tetawa tapi takutan dosa,0
jadi takutan mun jadinya kaini melawan begal salah kada melawan sorang jadi korban,0
handak heran tapi ini wakanda,0
ditakuni malah jawabanya jangan main hakim sorang bearti main hakim beramian boleh to bearti pak,0
jadi kalo dibegal urang jangan melawan lah biar kita harus dibunuh karana kalo kita melawan mbah tu si begal mati kita bisa dipenjara bearti sia sia jua bisi ilmu bela diri,0
bebanyak peluang gawian sagan posisi begal,0
coba jelas akan nah kada mengerti mun ada begal harus kaya apa ,0
kira kurang labih lah mun binian ada yg hndk memperkosa lading ada dihiga awak kada wani mencucuk disruh merasakan haja lah,0
anu heh handak komen apa tadilah,0
hukum nang meolah bingung,0
kalo pulisi bepandir nyaman lah samisanya haja polisi nang dibegal  mbah tu dibunuh begal kaya apa handak pasrah dimutilasi lawan begal pasti inya melawani jua biar kita negara hukum nang ngarannya lagi dibegal ya kita harus lawan lah masa harus pasrah kaitu kan goblok apa kada sayang lawan nyawa ikam dan handak lakas lakas mati dengan cara dibegal ketu kalo ulun jadi atas ulun pecat haja poliskaya itu ini keyapa ujar pak presiden masa melawan begal di kenakan pidana aduh untung masih bisa hidup lah kalo mati emang polisi handak menanggung sakitnya inya apa lagi kalo inya bisi keluarganya konyol banar dinegara sendiri polisi kaitu,1
loco,0
tambah bingung ulun,0
polisi bunuh anggota fpi dibebaskan maklum,
hukum negeri wakanda,0
lucu nya negri india kaya jaminan kesehatan india kalo handak berobat kadada pak di layani kecuali meninggal hanyar dilayani lawan dapat ruangan lawan kaya ngini kalau kada sorang nang mati hanyar aman,0
loco korban jadi tersangka hanya di negri wakanda,0
begal nya kada harat makanya si korban kawa melawani,0
bubuhan begal tekurihing mendengar pernyataan ini ,0
selamat datang di negara indonesia bersuara kada kawa membari saran wan kritik kada didangari nang terakhir membela diri dan menyelamatkan nyawa surang kada kawa jua,0
mbah ini kena timbul undang undang membunuh membunuh maling begal atau pelaku kejahatan lain nya kada dihukum selagi membela diri jar,0
di islam ja mempertahan kan harta kalo meninggal jadi mati syahid lah ini ko ketangkep wes,0
secara syariah amun kita dimalingi kita bunuh rampok nya kita kada dosa amun kita mati karana dirampok kita mati syahid ini malah mambila harta sorang malah ditahan,0
kalo begal nya kada dibunuh di kesempatan lain bisa jadi si korban kalo pina diincar pulang,0
negara wakanda,0
pernyataan ini nih nangg meolah begal tambah banyak magin wani,0
hadeh cuy jadi kalo ada begal kita harus pasrah kah lur,0
hahaha,0
begal tetawa meliat berita ngini sambil berokoan inya,0
kan mempertahankan nyawa itu boleh,0
selamat datang di indonesia,0
jaka sekalian diolah akan bpjs ketenagabegalan sekira ada jaminan kecelakaan kerja,0
selamat badatang di negeri saribu dongeng,0
aja harus kaya apa mun handak di celakai atau dibunuh urang behinip ae leh,0
untung masih ada nang peduli masyarakat masih membela korban begal,0
para begal tekurihing melihat ini,0
selamat datang di negara wakanda,0
keren ampat lawan satu ,0
negeri lawak bela diri jadi tersangka miris,0
seharusnya dipikirkan lagi sgan pembelaan diri karana kada handka pang urang dibegal mbah tu mati konyol,0
kiapa handak kada tambah banyak begal jadinya begal dilindungi hukum di indonesia indonesia mantap,0
kurang jelas habis tuntas beritanya nyaman jua didangar,0
sudah dibebaskan karana lembaga masyarakat minta penangguhan penahanan,0
selamat beribadah puasa kawan,0
hakun jadi korban tapi sorang dibunuh lah luar biasa heh,0
hah jadi saksi,0
korban sudah di bebaskan min begal nang kabur tetap jadi tersangka buron,0
kada jelas lalu,0
terima kasih infonya mimin,0
kenapa,0
urang puasa menahan hawa nafsu artinya nang puasa tu menahan godaan kalau nang urang puasanya kada kuat imannya sandal gapit gin kelihat kelihatan ayam besanga jar ipin mohon maaf maaf kalau salah,0
lucut tuh ,0
nafsu nang ditutup bukan usaha urang nang ditutup,0
biar ja di angkut suruh habisi makanan nya lawan bubuhannya mungkin handak merasai kalu,0
sayang bayar pajak sagan bayar gaji aparat kaini,1
iman nya urang sebelah lemah banar kaya tempe wkwk,0
tiga dua satu tutup lawang,0
